Month,Value
2004-01,8.0
2004-02,11.0
2004-03,16.0
2004-04,17.0
2004-05,15.0
2004-06,5.0
2004-07,12.0
2004-08,18.0
2004-09,19.0
2004-10,27.0
2004-11,14.0
2004-12,11.0
2005-01,14.0
2005-02,17.0
2005-03,21.0
2005-04,26.0
2005-05,28.0
2005-06,19.0
2005-07,19.0
2005-08,23.0
2005-09,29.0
2005-10,29.0
2005-11,25.0
2005-12,20.0
2006-01,22.0
2006-02,19.0
2006-03,26.0
2006-04,28.0
2006-05,29.0
2006-06,31.0
2006-07,21.0
2006-08,17.0
2006-09,15.0
2006-10,22.0
2006-11,20.0
2006-12,17.0
2007-01,23.0
2007-02,23.0
2007-03,28.0
2007-04,31.0
2007-05,30.0
2007-06,37.0
2007-07,28.0
2007-08,39.0
2007-09,32.0
2007-10,42.0
2007-11,36.0
2007-12,30.0
2008-01,31.0
2008-02,39.0
2008-03,43.0
2008-04,40.0
2008-05,50.0
2008-06,49.0
2008-07,33.0
2008-08,33.0
2008-09,29.0
2008-10,39.0
2008-11,34.0
2008-12,38.0
2009-01,57.0
2009-02,63.0
2009-03,79.0
2009-04,77.0
2009-05,95.0
2009-06,80.0
2009-07,77.0
2009-08,73.0
2009-09,79.0
2009-10,73.0
2009-11,86.0
2009-12,84.0
2010-01,95.0
2010-02,100.0
2010-03,98.0
2010-04,85.0
2010-05,98.0
2010-06,75.0
2010-07,65.0
2010-08,72.0
2010-09,74.0
2010-10,61.0
2010-11,71.0
2010-12,70.0
2011-01,90.0
2011-02,78.0
2011-03,89.0
2011-04,85.0
2011-05,93.0
2011-06,70.0
2011-07,64.0
2011-08,79.0
2011-09,80.0
2011-10,57.0
2011-11,54.0
2011-12,57.0
2012-01,75.0
2012-02,72.0
2012-03,73.0
2012-04,71.0
2012-05,73.0
2012-06,61.0
2012-07,55.0
2012-08,53.0
2012-09,48.0
2012-10,51.0
2012-11,48.0
2012-12,42.0
2013-01,63.0
2013-02,55.0
2013-03,56.0
2013-04,57.0
2013-05,58.0
2013-06,46.0
2013-07,48.0
2013-08,42.0
2013-09,39.0
2013-10,40.0
2013-11,46.0
2013-12,45.0
2014-01,40.0
2014-02,31.0
2014-03,36.0
2014-04,48.0
2014-05,45.0
2014-06,44.0
2014-07,43.0
2014-08,39.0
2014-09,37.0
2014-10,33.0
2014-11,39.0
2014-12,36.0
2015-01,40.0
2015-02,42.0
2015-03,43.0
2015-04,40.0
2015-05,41.0
2015-06,42.0
2015-07,38.0
2015-08,35.0
2015-09,35.0
2015-10,39.0
2015-11,38.0
2015-12,36.0
2016-01,25.0
2016-02,27.0
2016-03,25.0
2016-04,27.0
2016-05,29.0
2016-06,27.0
2016-07,21.0
2016-08,22.0
2016-09,21.0
2016-10,25.0
2016-11,26.0
2016-12,20.0
2017-01,27.0
2017-02,27.0
2017-03,30.0
2017-04,25.0
2017-05,28.0
2017-06,24.0
2017-07,29.0
2017-08,39.0
2017-09,33.0
2017-10,25.0
2017-11,34.0
2017-12,21.0
2018-01,28.0
2018-02,27.0
2018-03,28.0
2018-04,20.0
2018-05,27.0
2018-06,25.0
2018-07,22.0
2018-08,25.0
2018-09,24.0
2018-10,23.0
2018-11,25.0
2018-12,17.0
2019-01,22.0
2019-02,19.0
2019-03,19.0
2019-04,19.0
2019-05,21.0
2019-06,18.0
2019-07,16.0
2019-08,19.0
2019-09,16.0
2019-10,13.0
2019-11,17.0
2019-12,15.0
2020-01,21.0
2020-02,19.0
2020-03,13.0
2020-04,10.0
2020-05,11.0
2020-06,16.0
2020-07,19.0
2020-08,19.0
2020-09,18.0
2020-10,15.0
2020-11,16.0
2020-12,14.0
2021-01,14.0
2021-02,14.0
2021-03,15.0
2021-04,11.0
2021-05,10.0
2021-06,11.0
2021-07,10.0
2021-08,8.0
2021-09,8.0
2021-10,9.0
2021-11,11.0
2021-12,13.0
2022-01,16.0
2022-02,13.0
2022-03,15.0
2022-04,13.0
2022-05,17.0
2022-06,18.0
2022-07,14.0
2022-08,14.0
2022-09,14.0
2022-10,12.0
2022-11,14.0
2022-12,11.0
2023-01,13.0
2023-02,13.0
2023-03,13.0
2023-04,13.0
2023-05,13.0
2023-06,13.0
2023-07,13.0
2023-08,13.0
2023-09,13.0
2023-10,12.0
2023-11,13.0
2023-12,11.0
2024-01,13.0
2024-02,14.0
2024-03,13.0
2024-04,13.0
2024-05,14.0
2024-06,14.0
2024-07,13.0
2024-08,13.0
2024-09,14.0
2024-10,13.0
2024-11,18.0
2024-12,13.0
2025-01,13.0
2025-02,14.0
2025-03,13.0
2025-04,11.0
2025-05,12.0
2025-06,13.0
2025-07,12.0
2025-08,13.0
2025-09,14.0
2025-10,13.0
2025-11,13.0
2025-12,12.0
2026-01,13.0
2026-02,12.0
2026-03,12.0
2026-04,13.0
2026-05,14.0
2026-06,13.0
