Month,Value
2004-01,0.0
2004-02,0.0
2004-03,0.0
2004-04,0.0
2004-05,0.0
2004-06,0.0
2004-07,0.0
2004-08,0.0
2004-09,99.0
2004-10,0.0
2004-11,0.0
2004-12,0.0
2005-01,0.0
2005-02,0.0
2005-03,0.0
2005-04,0.0
2005-05,0.0
2005-06,66.0
2005-07,0.0
2005-08,0.0
2005-09,0.0
2005-10,0.0
2005-11,0.0
2005-12,0.0
2006-01,44.0
2006-02,0.0
2006-03,63.0
2006-04,69.0
2006-05,0.0
2006-06,39.0
2006-07,0.0
2006-08,37.0
2006-09,0.0
2006-10,44.0
2006-11,35.0
2006-12,39.0
2007-01,56.0
2007-02,45.0
2007-03,86.0
2007-04,80.0
2007-05,76.0
2007-06,39.0
2007-07,53.0
2007-08,41.0
2007-09,46.0
2007-10,45.0
2007-11,43.0
2007-12,51.0
2008-01,51.0
2008-02,49.0
2008-03,68.0
2008-04,75.0
2008-05,78.0
2008-06,75.0
2008-07,64.0
2008-08,46.0
2008-09,55.0
2008-10,55.0
2008-11,49.0
2008-12,45.0
2009-01,52.0
2009-02,62.0
2009-03,97.0
2009-04,72.0
2009-05,77.0
2009-06,83.0
2009-07,53.0
2009-08,67.0
2009-09,53.0
2009-10,71.0
2009-11,62.0
2009-12,54.0
2010-01,65.0
2010-02,77.0
2010-03,75.0
2010-04,84.0
2010-05,100.0
2010-06,76.0
2010-07,67.0
2010-08,59.0
2010-09,63.0
2010-10,45.0
2010-11,48.0
2010-12,36.0
2011-01,52.0
2011-02,57.0
2011-03,62.0
2011-04,67.0
2011-05,72.0
2011-06,59.0
2011-07,50.0
2011-08,45.0
2011-09,42.0
2011-10,34.0
2011-11,40.0
2011-12,33.0
2012-01,39.0
2012-02,47.0
2012-03,47.0
2012-04,43.0
2012-05,46.0
2012-06,43.0
2012-07,39.0
2012-08,36.0
2012-09,39.0
2012-10,34.0
2012-11,32.0
2012-12,27.0
2013-01,31.0
2013-02,38.0
2013-03,41.0
2013-04,35.0
2013-05,43.0
2013-06,34.0
2013-07,37.0
2013-08,35.0
2013-09,32.0
2013-10,32.0
2013-11,26.0
2013-12,23.0
2014-01,30.0
2014-02,32.0
2014-03,38.0
2014-04,37.0
2014-05,47.0
2014-06,39.0
2014-07,36.0
2014-08,36.0
2014-09,32.0
2014-10,29.0
2014-11,33.0
2014-12,31.0
2015-01,35.0
2015-02,33.0
2015-03,38.0
2015-04,45.0
2015-05,62.0
2015-06,52.0
2015-07,41.0
2015-08,37.0
2015-09,33.0
2015-10,33.0
2015-11,32.0
2015-12,26.0
2016-01,31.0
2016-02,30.0
2016-03,33.0
2016-04,35.0
2016-05,47.0
2016-06,39.0
2016-07,29.0
2016-08,29.0
2016-09,29.0
2016-10,29.0
2016-11,28.0
2016-12,22.0
2017-01,27.0
2017-02,30.0
2017-03,29.0
2017-04,33.0
2017-05,50.0
2017-06,40.0
2017-07,34.0
2017-08,31.0
2017-09,30.0
2017-10,28.0
2017-11,31.0
2017-12,23.0
2018-01,32.0
2018-02,30.0
2018-03,29.0
2018-04,36.0
2018-05,40.0
2018-06,32.0
2018-07,28.0
2018-08,31.0
2018-09,34.0
2018-10,35.0
2018-11,28.0
2018-12,22.0
2019-01,32.0
2019-02,24.0
2019-03,32.0
2019-04,31.0
2019-05,34.0
2019-06,29.0
2019-07,29.0
2019-08,29.0
2019-09,28.0
2019-10,24.0
2019-11,27.0
2019-12,21.0
2020-01,29.0
2020-02,27.0
2020-03,26.0
2020-04,16.0
2020-05,26.0
2020-06,28.0
2020-07,31.0
2020-08,26.0
2020-09,29.0
2020-10,28.0
2020-11,21.0
2020-12,20.0
2021-01,20.0
2021-02,17.0
2021-03,22.0
2021-04,22.0
2021-05,23.0
2021-06,20.0
2021-07,13.0
2021-08,14.0
2021-09,17.0
2021-10,17.0
2021-11,15.0
2021-12,15.0
2022-01,28.0
2022-02,25.0
2022-03,28.0
2022-04,20.0
2022-05,28.0
2022-06,27.0
2022-07,20.0
2022-08,19.0
2022-09,20.0
2022-10,16.0
2022-11,18.0
2022-12,17.0
2023-01,23.0
2023-02,23.0
2023-03,24.0
2023-04,20.0
2023-05,24.0
2023-06,20.0
2023-07,21.0
2023-08,22.0
2023-09,20.0
2023-10,15.0
2023-11,17.0
2023-12,16.0
2024-01,16.0
2024-02,20.0
2024-03,19.0
2024-04,17.0
2024-05,18.0
2024-06,22.0
2024-07,17.0
2024-08,16.0
2024-09,17.0
2024-10,15.0
2024-11,18.0
2024-12,14.0
2025-01,16.0
2025-02,16.0
2025-03,21.0
2025-04,16.0
2025-05,17.0
2025-06,18.0
2025-07,13.0
2025-08,17.0
2025-09,16.0
2025-10,12.0
2025-11,15.0
2025-12,16.0
2026-01,18.0
2026-02,17.0
2026-03,18.0
2026-04,17.0
